,msla,msla (orig),trend,msla (detrend)
1984-05-31,6.219999999999999,14.0,-20.790454882882585,27.010454882882584
1984-06-30,8.936363636363637,14.6,-20.70224844185239,29.638612078216028
1984-07-31,10.74444444444444,17.7,-20.61404200082221,31.35848644526665
1984-08-31,12.322222222222223,18.0,-20.525835559792014,32.84805778201424
1984-09-30,11.25555555555556,16.0,-20.43762911876182,31.69318467431738
1984-10-31,-2.48888888888888,3.4,-20.349422677731624,17.860533788842744
1984-11-30,-8.800000000000011,-3.1,-20.261216236701443,11.461216236701432
1984-12-31,-5.433333333333337,1.9,-20.17300979567125,14.739676462337911
1985-01-31,-6.279999999999973,1.7,-20.084803354641053,13.80480335464108
1985-02-28,1.7818181818181813,7.2,-19.99659691361086,21.77841509542904
1985-03-31,3.972727272727269,9.3,-19.908390472580678,23.881117745307947
1985-04-30,3.936363636363666,11.9,-19.820184031550482,23.75654766791415
1985-05-31,-4.97999999999999,2.8,-19.731977590520287,14.751977590520298
1985-06-30,-5.063636363636363,0.6,-19.643771149490092,14.58013478585373
1985-07-31,-8.055555555555543,-1.1,-19.555564708459897,11.500009152904354
1985-08-31,-6.077777777777783,-0.4,-19.467358267429717,13.389580489651934
1985-09-30,-6.844444444444434,-2.1,-19.37915182639952,12.534707381955087
1985-10-31,-11.688888888888869,-5.8,-19.290945385369326,7.602056496480458
1985-11-30,-11.0,-5.3,-19.20273894433913,8.202738944339131
1985-12-31,-14.13333333333334,-6.8,-19.11453250330895,4.981199169975611
1986-01-31,-6.579999999999956,1.4,-19.026326062278756,12.4463260622788
1986-02-28,-7.718181818181819,-2.3,-18.93811962124856,11.219937803066742
1986-03-31,-16.427272727272737,-11.1,-18.849913180218365,2.422640452945629
1986-04-30,-22.56363636363635,-14.6,-18.761706739188185,-3.8019296244481637
1986-05-31,-8.180000000000007,-0.4,-18.67350029815799,10.493500298157983
1986-06-30,-5.463636363636368,0.2,-18.585293857127795,13.121657493491426
1986-07-31,-13.155555555555566,-6.2,-18.4970874160976,5.341531860542034
1986-08-31,-9.877777777777766,-4.2,-18.40888097506742,8.531103197289653
1986-09-30,-12.444444444444457,-7.7,-18.320674534037224,5.876230089592767
1986-10-31,-18.68888888888887,-12.8,-18.23246809300703,-0.45642079588184004
1986-11-30,-18.700000000000003,-13.0,-18.144261651976834,-0.5557383480231692
1986-12-31,-20.73333333333335,-13.4,-18.056055210946653,-2.6772781223866957
1987-01-31,-20.379999999999967,-12.4,-17.967848769916458,-2.4121512300835093
1987-02-28,-17.218181818181833,-11.8,-17.879642328886263,0.6614605107044298
1987-03-31,-15.427272727272737,-10.1,-17.791435887856068,2.364163160583331
1987-04-30,-13.663636363636357,-5.7,-17.703229446825887,4.03959308318953
1987-05-31,-12.379999999999995,-4.6,-17.615023005795692,5.235023005795696
1987-06-30,-13.26363636363638,-7.6,-17.526816564765497,4.263180201129117
1987-07-31,-15.355555555555554,-8.4,-17.4386101237353,2.0830545681797474
1987-08-31,-12.577777777777783,-6.9,-17.35040368270512,4.772625904927338
1987-09-30,-12.24444444444444,-7.5,-17.262197241674926,5.017752797230486
1987-10-31,-11.888888888888857,-6.0,-17.17399080064473,5.2851019117558735
1987-11-30,-11.900000000000006,-6.2,-17.085784359614536,5.18578435961453
1987-12-31,-18.333333333333343,-11.0,-16.997577918584355,-1.3357554147489878
1988-01-31,-11.279999999999959,-3.3,-16.90937147755416,5.629371477554201
1988-02-29,-8.418181818181836,-3.0,-16.821165036523965,8.40298321834213
1988-03-31,-5.427272727272737,-0.1,-16.73295859549377,11.305685868221033
1988-04-30,-23.46363636363634,-15.5,-16.64475215446359,-6.818884209172751
1988-05-31,-7.180000000000007,0.6,-16.556545713433394,9.376545713433387
1988-06-30,-1.6636363636363853,4.0,-16.4683392724032,14.804702908766814
1988-07-31,-1.6555555555555657,5.3,-16.380132831373004,14.724577275817438
1988-08-31,2.322222222222223,8.0,-16.291926390342823,18.614148612565046
1988-09-30,3.8555555555555543,8.6,-16.203719949312628,20.059275504868182
1988-10-31,8.51111111111112,14.4,-16.115513508282433,24.626624619393553
1988-11-30,5.0,10.7,-16.027307067252238,21.027307067252238
1988-12-31,12.166666666666657,19.5,-15.939100626222043,28.1057672928887
1989-01-31,12.220000000000027,20.2,-15.850894185191862,28.07089418519189
1989-02-28,13.281818181818181,18.7,-15.762687744161667,29.04450592597985
1989-03-31,12.572727272727263,17.9,-15.674481303131472,28.247208575858735
1989-04-30,,,-15.586274862101277,
1989-05-31,,,-15.498068421071096,
1989-06-30,-4.663636363636385,1.0,-15.409861980040901,10.746225616404516
1989-07-31,-2.6555555555555657,4.3,-15.321655539010706,12.66609998345514
1989-08-31,-0.4777777777777885,5.2,-15.233449097980511,14.755671320202723
1989-09-30,0.15555555555556566,4.9,-15.14524265695033,15.300798212505896
1989-10-31,-1.6888888888888687,4.2,-15.057036215920135,13.368147327031267
1989-11-30,-2.9000000000000057,2.8,-14.96882977488994,12.068829774889934
1989-12-31,-9.733333333333348,-2.4,-14.880623333859745,5.147290000526397
1990-01-31,-10.079999999999956,-2.1,-14.792416892829564,4.712416892829609
1990-02-28,-5.818181818181841,-0.4,-14.70421045179937,8.886028633617528
1990-03-31,-8.727272727272748,-3.4,-14.616004010769174,5.888731283496426
1990-04-30,-11.563636363636334,-3.6,-14.52779756973898,2.964161206102645
1990-05-31,-13.180000000000007,-5.4,-14.439591128708798,1.2595911287087915
1990-06-30,-10.363636363636374,-4.7,-14.351384687678603,3.9877483240422293
1990-07-31,-18.855555555555554,-11.9,-14.263178246648408,-4.592377308907146
1990-08-31,-17.877777777777766,-12.2,-14.174971805618213,-3.7028059721595525
1990-09-30,-8.944444444444457,-4.2,-14.086765364588032,5.142320920143575
1990-10-31,-15.888888888888857,-10.0,-13.998558923557837,-1.89032996533102
1990-11-30,-12.199999999999989,-6.5,-13.910352482527642,1.7103524825276537
1990-12-31,-21.333333333333343,-14.0,-13.822146041497447,-7.5111872918358955
1991-01-31,-18.97999999999996,-11.0,-13.733939600467266,-5.246060399532695
1991-02-28,-10.818181818181827,-5.4,-13.645733159437071,2.827551341255244
1991-03-31,-11.62727272727274,-6.3,-13.557526718406876,1.930253991134137
1991-04-30,-15.163636363636357,-7.2,-13.469320277376681,-1.6943160862596756
1991-05-31,-23.980000000000004,-16.2,-13.3811138363465,-10.598886163653503
1991-06-30,-22.66363636363637,-17.0,-13.292907395316305,-9.370728968320066
1991-07-31,-23.555555555555557,-16.6,-13.20470095428611,-10.350854601269447
1991-08-31,-21.87777777777778,-16.2,-13.116494513255915,-8.761283264521865
1991-09-30,-25.04444444444445,-20.3,-13.028288072225735,-12.016156372218717
1991-10-31,-16.98888888888888,-11.1,-12.94008163119554,-4.0488072576933405
1991-11-30,-19.799999999999997,-14.1,-12.851875190165345,-6.948124809834653
1991-12-31,-18.533333333333346,-11.2,-12.76366874913515,-5.769664584198196
1992-01-31,-23.679999999999964,-15.7,-12.675462308104969,-11.004537691894996
1992-02-29,-22.01818181818183,-16.6,-12.587255867074774,-9.430925951107056
1992-03-31,-19.427272727272737,-14.1,-12.499049426044579,-6.928223301228158
1992-04-30,-17.163636363636343,-9.2,-12.410842985014384,-4.752793378621959
1992-05-31,-11.080000000000013,-3.3,-12.322636543984203,1.2426365439841902
1992-06-30,-10.163636363636385,-4.5,-12.234430102954008,2.0707937393176223
1992-07-31,-20.655555555555566,-13.7,-12.146223661923813,-8.509331893631753
1992-08-31,-16.77777777777777,-11.1,-12.058017220893618,-4.719760556884154
1992-09-30,-11.444444444444457,-6.7,-11.969810779863423,0.5253663354189655
1992-10-31,-11.98888888888888,-6.1,-11.881604338833242,-0.1072845500556383
1992-11-30,-15.5,-9.8,-11.793397897803047,-3.7066021021969533
1992-12-31,-13.933333333333337,-6.6,-11.705191456772852,-2.2281418765604855
1993-01-31,-10.279999999999959,-2.3,-11.616985015742657,1.3369850157426981
1993-02-28,-7.918181818181836,-2.5,-11.528778574712476,3.61059675653064
1993-03-31,-6.427272727272737,-1.1,-11.44057213368228,5.013299406409544
1993-04-30,-14.863636363636346,-6.9,-11.352365692652086,-3.51127067098426
1993-05-31,-17.28,-9.5,-11.26415925162189,-6.0158407483781104
1993-06-30,-16.46363636363637,-10.8,-11.17595281059171,-5.287683553044658
1993-07-31,-16.75555555555556,-9.8,-11.087746369561515,-5.667809185994045
1993-08-31,-17.077777777777783,-11.4,-10.99953992853132,-6.078237849246463
1993-09-30,-11.944444444444457,-7.2,-10.911333487501125,-1.0331109569433323
1993-10-31,-13.48888888888888,-7.6,-10.823127046470944,-2.665761842417936
1993-11-30,-14.0,-8.3,-10.734920605440749,-3.265079394559251
1993-12-31,-17.033333333333346,-9.7,-10.646714164410554,-6.386619168922792
1994-01-31,-10.479999999999961,-2.5,-10.558507723380359,0.07850772338039747
1994-02-28,-9.418181818181836,-4.0,-10.470301282350178,1.0521194641683422
1994-03-31,-12.027272727272745,-6.7,-10.382094841319983,-1.6451778859527622
1994-04-30,-13.563636363636334,-5.6,-10.293888400289788,-3.2697479633465463
1994-05-31,-12.879999999999995,-5.1,-10.205681959259593,-2.6743180407404026
1994-06-30,-7.76363636363638,-2.1,-10.117475518229412,2.3538391545930324
1994-07-31,-8.355555555555554,-1.4,-10.029269077199217,1.6737135216436627
1994-08-31,-10.377777777777766,-4.7,-9.941062636169022,-0.4367151416087438
1994-09-30,-15.74444444444444,-11.0,-9.852856195138827,-5.891588249305613
1994-10-31,-16.48888888888888,-10.6,-9.764649754108646,-6.724239134780234
1994-11-30,-11.599999999999994,-5.9,-9.676443313078451,-1.9235566869215432
1994-12-31,-18.63333333333334,-11.3,-9.588236872048256,-9.045096461285084
1995-01-31,-18.27999999999996,-10.3,-9.500030431018061,-8.779969568981898
1995-02-28,-20.318181818181827,-14.9,-9.41182398998788,-10.906357828193947
1995-03-31,-12.12727272727274,-6.8,-9.323617548957685,-2.8036551783150543
1995-04-30,-18.46363636363634,-10.5,-9.23541110792749,-9.22822525570885
1995-05-31,-13.780000000000001,-6.0,-9.147204666897295,-4.632795333102706
1995-06-30,-12.463636363636368,-6.8,-9.058998225867114,-3.404638137769254
1995-07-31,-9.155555555555566,-2.2,-8.97079178483692,-0.18476377071864647
1995-08-31,-7.877777777777766,-2.2,-8.882585343806724,1.0048075660289584
1995-09-30,-3.5444444444444514,1.2,-8.79437890277653,5.249934458332078
1995-10-31,-2.0888888888888744,3.8,-8.706172461746348,6.617283572857474
1995-11-30,-1.0,4.7,-8.617966020716153,7.617966020716153
1995-12-31,-4.333333333333343,3.0,-8.529759579685958,4.196426246352615
1996-01-31,-2.9799999999999613,5.0,-8.441553138655763,5.461553138655802
1996-02-29,-0.41818181818183575,5.0,-8.353346697625568,7.935164879443732
1996-03-31,-4.127272727272754,1.2,-8.265140256595387,4.137867529322634
1996-04-30,-15.163636363636357,-7.2,-8.176933815565192,-6.986702548071165
1996-05-31,-19.580000000000013,-11.8,-8.088727374534997,-11.491272625465015
1996-06-30,-9.163636363636385,-3.5,-8.000520933504802,-1.1631154301315831
1996-07-31,-2.1555555555555657,4.8,-7.912314492474621,5.756758936919056
1996-08-31,-2.077777777777783,3.6,-7.824108051444426,5.7463302736666435
1996-09-30,2.9555555555555486,7.7,-7.735901610414231,10.69145716596978
1996-10-31,-0.6888888888888687,5.2,-7.647695169384036,6.958806280495168
1996-11-30,-3.3000000000000114,2.4,-7.559488728353855,4.259488728353844
1996-12-31,-5.333333333333343,2.0,-7.47128228732366,2.1379489539903176
1997-01-31,-27.579999999999956,-19.6,-7.383075846293465,-20.19692415370649
1997-02-28,-13.618181818181824,-8.2,-7.29486940526327,-6.323312412918554
1997-03-31,-17.327272727272742,-12.0,-7.2066629642330895,-10.120609763039653
1997-04-30,-19.26363636363635,-11.3,-7.1184565232028945,-12.145179840433457
1997-05-31,-23.78,-16.0,-7.030250082172699,-16.7497499178273
1997-06-30,-26.16363636363637,-20.5,-6.942043641142504,-19.221592722493867
1997-07-31,-33.15555555555555,-26.2,-6.853837200112324,-26.301718355443228
1997-08-31,-25.677777777777777,-20.0,-6.7656307590821285,-18.91214701869565
1997-09-30,-31.04444444444445,-26.3,-6.6774243180519335,-24.367020126392518
1997-10-31,-34.088888888888874,-28.2,-6.5892178770217384,-27.499671011867136
1997-11-30,-28.299999999999997,-22.6,-6.501011435991558,-21.79898856400844
1997-12-31,-26.73333333333335,-19.4,-6.412804994961363,-20.320528338371986
1998-01-31,-24.179999999999964,-16.2,-6.3245985539311675,-17.855401446068797
1998-02-28,-22.218181818181833,-16.8,-6.2363921129009725,-15.98178970528086
1998-03-31,-15.62727272727274,-10.3,-6.148185671870792,-9.479087055401948
1998-04-30,-14.263636363636351,-6.3,-6.059979230840597,-8.203657132795755
1998-05-31,-17.080000000000013,-9.3,-5.971772789810402,-11.108227210189611
1998-06-30,-12.463636363636368,-6.8,-5.883566348780207,-6.580070014856162
1998-07-31,-1.6555555555555657,5.3,-5.795359907750026,4.13980435219446
1998-08-31,-0.3777777777777658,5.3,-5.707153466719831,5.329375688942065
1998-09-30,8.25555555555556,13.0,-5.618947025689636,13.874502581245196
1998-10-31,8.51111111111112,14.4,-5.530740584659441,14.04185169577056
1998-11-30,9.5,15.2,-5.44253414362926,14.94253414362926
1998-12-31,6.466666666666669,13.8,-5.354327702599065,11.820994369265733
1999-01-31,8.120000000000033,16.1,-5.26612126156887,13.386121261568903
1999-02-28,10.98181818181817,16.4,-5.177914820538675,16.159733002356845
1999-03-31,12.172727272727258,17.5,-5.089708379508494,17.26243565223575
1999-04-30,7.6363636363636545,15.6,-5.001501938478299,12.637865574841953
1999-05-31,8.819999999999993,16.6,-4.913295497448104,13.733295497448097
1999-06-30,13.73636363636362,19.4,-4.825089056417909,18.56145269278153
1999-07-31,9.24444444444444,16.2,-4.736882615387728,13.981327059832168
1999-08-31,5.7222222222222285,11.4,-4.648676174357533,10.370898396579761
1999-09-30,3.3555555555555543,8.1,-4.560469733327338,7.916025288882892
1999-10-31,3.6111111111111427,9.5,-4.472263292297143,8.083374403408286
1999-11-30,5.5,11.2,-4.384056851266948,9.884056851266948
1999-12-31,4.166666666666657,11.5,-4.295850410236767,8.462517076903424
2000-01-31,6.020000000000039,14.0,-4.207643969206572,10.22764396920661
2000-02-29,4.681818181818159,10.1,-4.119437528176377,8.801255709994535
2000-03-31,5.872727272727246,11.2,-4.031231087146182,9.903958359873428
2000-04-30,5.03636363636366,13.0,-3.943024646116001,8.979388282479661
2000-05-31,1.9199999999999875,9.7,-3.854818205085806,5.7748182050857935
2000-06-30,7.23636363636362,12.9,-3.766611764055611,11.002975400419231
2000-07-31,9.644444444444446,16.6,-3.678405323025416,13.322849767469862
2000-08-31,11.422222222222217,17.1,-3.590198881995235,15.012421104217452
2000-09-30,8.75555555555556,13.5,-3.50199244096504,12.2575479965206
2000-10-31,3.01111111111112,8.9,-3.413785999934845,6.424897111045965
