,msla,msla (orig),trend,msla (detrend)
1987-11-30,0.5166666666666666,2.5,-0.39193263852450944,0.908599305191176
1987-12-31,-9.0,-6.5,-0.3879673669626307,-8.61203263303737
1988-01-31,-9.525,-6.4,-0.38400209540075103,-9.14099790459925
1988-02-29,-3.458333333333332,-0.8,-0.3800368238388714,-3.0782965094944608
1988-03-31,-10.066666666666668,-7.8,-0.37607155227699174,-9.690595114389676
1988-04-30,-11.825000000000001,-8.9,-0.3721062807151121,-11.452893719284889
1988-05-31,-6.908333333333335,-2.7,-0.36814100915323333,-6.540192324180102
1988-06-30,-5.991666666666666,-3.8,-0.3641757375913537,-5.627490929075313
1988-07-31,-8.308333333333334,-5.1,-0.36021046602947404,-7.9481228673038595
1988-08-31,-8.591666666666667,-4.9,-0.3562451944675944,-8.235421472199072
1988-09-30,-6.375,-4.6,-0.35227992290571475,-6.022720077094285
1988-10-31,-1.7750000000000001,0.8,-0.3483146513438351,-1.426685348656165
1988-11-30,-5.983333333333333,-4.0,-0.34434937978195634,-5.638983953551377
1988-12-31,,,-0.3403841082200767,
1989-01-31,,,-0.33641883665819705,
1989-02-28,,,-0.3324535650963174,
1989-03-31,-3.1666666666666687,-0.9,-0.32848829353443776,-2.838178373132231
1989-04-30,-1.1250000000000009,1.8,-0.324523021972559,-0.8004769780274419
1989-05-31,-1.0083333333333346,3.2,-0.32055775041067935,-0.6877755829226553
1989-06-30,-2.391666666666666,-0.2,-0.3165924788487997,-2.0750741878178665
1989-07-31,-2.5083333333333333,0.7,-0.31262720728692006,-2.1957061260464132
1989-08-31,,,-0.3086619357250404,
1989-09-30,4.324999999999999,6.1,-0.30469666416316077,4.62969666416316
1989-10-31,,,-0.300731392601282,
1989-11-30,1.7166666666666668,3.7,-0.29676612103940236,2.013432787706069
1989-12-31,0.39999999999999947,2.9,-0.2928008494775227,0.6928008494775222
1990-01-31,0.47499999999999876,3.6,-0.28883557791564307,0.7638355779156418
1990-02-28,-3.058333333333332,-0.4,-0.2848703063537634,-2.7734630269795684
1990-03-31,1.8333333333333304,4.1,-0.28090503479188467,2.114238368125215
1990-04-30,0.9749999999999988,3.9,-0.276939763230005,1.2519397632300038
1990-05-31,-6.008333333333335,-1.8,-0.2729744916681254,-5.735358841665209
1990-06-30,-2.1916666666666664,0.0,-0.26900922010624573,-1.9226574465604207
1990-07-31,-5.408333333333333,-2.2,-0.2650439485443661,-5.143289384788967
1990-08-31,-1.1916666666666664,2.5,-0.2610786769824873,-0.9305879896841791
1990-09-30,-4.575000000000001,-2.8,-0.2571134054206077,-4.317886594579393
1990-10-31,-3.375,-0.8,-0.25314813385872803,-3.121851866141272
1990-11-30,1.2166666666666668,3.2,-0.24918286229684838,1.4658495289635152
1990-12-31,-2.0000000000000004,0.5,-0.24521759073496874,-1.7547824092650317
1991-01-31,-2.0250000000000004,1.1,-0.2412523191730891,-1.7837476808269113
1991-02-28,-1.0583333333333318,1.6,-0.23728704761121033,-0.8210462857221215
1991-03-31,2.0333333333333314,4.3,-0.2333217760493307,2.266655109382662
1991-04-30,1.3749999999999991,4.3,-0.22935650448745104,1.6043565044874502
1991-05-31,-8.808333333333335,-4.6,-0.2253912329255714,-8.582942100407763
1991-06-30,-0.691666666666666,1.5,-0.22142596136369175,-0.47024070530297424
1991-07-31,-5.608333333333333,-2.4,-0.217460689801813,-5.39087264353152
1991-08-31,-4.991666666666666,-1.3,-0.21349541823993334,-4.778171248426733
1991-09-30,-2.1750000000000003,-0.4,-0.2095301466780537,-1.9654698533219466
1991-10-31,-4.4750000000000005,-1.9,-0.20556487511617405,-4.2694351248838265
1991-11-30,-2.5833333333333335,-0.6,-0.2015996035542944,-2.381733729779039
1991-12-31,-7.4,-4.9,-0.19763433199241476,-7.202365668007586
1992-01-31,-7.425000000000001,-4.3,-0.193669060430536,-7.231330939569465
1992-02-29,-6.258333333333332,-3.6,-0.18970378886865635,-6.068629544464676
1992-03-31,-7.766666666666669,-5.5,-0.1857385173067767,-7.580928149359893
1992-04-30,-4.325000000000001,-1.4,-0.18177324574489706,-4.143226754255104
1992-05-31,1.9916666666666654,6.2,-0.17780797418301741,2.169474640849683
1992-06-30,-5.091666666666667,-2.9,-0.17384270262113866,-4.917823964045528
1992-07-31,-7.608333333333334,-4.4,-0.169877431059259,-7.438455902274075
1992-08-31,-5.291666666666666,-1.6,-0.16591215949737936,-5.125754507169287
1992-09-30,-0.07500000000000018,1.7,-0.16194688793549972,0.08694688793549954
1992-10-31,-4.675,-2.1,-0.15798161637362007,-4.51701838362638
1992-11-30,-5.883333333333333,-3.9,-0.15401634481174042,-5.729316988521592
1992-12-31,-2.8000000000000007,-0.3,-0.15005107324986167,-2.649948926750139
1993-01-31,-10.825000000000001,-7.7,-0.14608580168798202,-10.678914198312018
1993-02-28,-9.358333333333333,-6.7,-0.14212053012610237,-9.216212803207231
1993-03-31,-8.566666666666668,-6.3,-0.13815525856422273,-8.428511408102445
1993-04-30,-7.825000000000001,-4.9,-0.13418998700234308,-7.690810012997658
1993-05-31,-13.108333333333334,-8.9,-0.13022471544046432,-12.97810861789287
1993-06-30,-9.491666666666665,-7.3,-0.12625944387858468,-9.36540722278808
1993-07-31,-18.208333333333332,-15.0,-0.12229417231670503,-18.08603916101663
1993-08-31,-8.491666666666667,-4.8,-0.11832890075482538,-8.373337765911842
1993-09-30,-6.775,-5.0,-0.11436362919294574,-6.660636370807055
1993-10-31,-9.774999999999999,-7.2,-0.11039835763106609,-9.664601642368932
1993-11-30,-5.083333333333334,-3.1,-0.10643308606918733,-4.976900247264147
1993-12-31,-6.6000000000000005,-4.1,-0.10246781450730769,-6.497532185492693
1994-01-31,-5.425000000000001,-2.3,-0.09850254294542804,-5.326497457054573
1994-02-28,-9.158333333333331,-6.5,-0.0945372713835484,-9.063796061949784
1994-03-31,-3.4666666666666686,-1.2,-0.09057199982166875,-3.376094666845
1994-04-30,-7.025000000000001,-4.1,-0.08660672825978999,-6.938393271740211
1994-05-31,-6.508333333333335,-2.3,-0.08264145669791034,-6.425691876635424
1994-06-30,-6.891666666666666,-4.7,-0.0786761851360307,-6.812990481530635
1994-07-31,-13.008333333333335,-9.8,-0.07471091357415105,-12.933622419759184
1994-08-31,-17.591666666666665,-13.9,-0.0707456420122714,-17.520921024654392
1994-09-30,-4.875,-3.1,-0.06678037045039176,-4.808219629549608
1994-10-31,-4.375,-1.8,-0.062815098888513,-4.312184901111487
1994-11-30,-11.583333333333332,-9.6,-0.05884982732663335,-11.5244835060067
1994-12-31,-7.6000000000000005,-5.1,-0.054884555764753706,-7.545115444235247
1995-01-31,-8.525,-5.4,-0.05091928420287406,-8.474080715797125
1995-02-28,-2.958333333333332,-0.3,-0.046954012640994414,-2.9113793206923377
1995-03-31,-7.766666666666669,-5.5,-0.042988741079115655,-7.723677925587554
1995-04-30,-5.825000000000001,-2.9,-0.03902346951723601,-5.785976530482765
1995-05-31,-10.008333333333335,-5.8,-0.03505819795535636,-9.973275135377978
1995-06-30,-1.791666666666666,0.4,-0.031092926393476716,-1.7605737402731894
1995-07-31,-3.5083333333333337,-0.3,-0.02712765483159707,-3.4812056785017367
1995-08-31,-13.291666666666666,-9.6,-0.023162383269717424,-13.268504283396949
1995-09-30,-10.075000000000001,-8.3,-0.019197111707838665,-10.055802888292163
1995-10-31,-3.675,-1.1,-0.01523184014595902,-3.659768159854041
1995-11-30,-2.9833333333333334,-1.0,-0.011266568584079373,-2.972066764749254
1995-12-31,-4.800000000000001,-2.3,-0.007301297022199726,-4.792698702977801
1996-01-31,-1.2250000000000005,1.9,-0.00333602546032008,-1.2216639745396805
1996-02-29,1.4416666666666682,4.1,0.0006292461015586781,1.4410374205651095
1996-03-31,2.2333333333333307,4.5,0.0045945176634383245,2.2287388156698924
1996-04-30,-2.125000000000001,0.8,0.00855978922531797,-2.133559789225319
1996-05-31,-11.608333333333334,-7.4,0.012525060787197617,-11.620858394120532
1996-06-30,-3.4916666666666663,-1.3,0.016490332349077264,-3.5081569990157435
1996-07-31,-1.6083333333333334,1.6,0.02045560391095691,-1.6287889372442903
1996-08-31,1.9083333333333337,5.6,0.024420875472835668,1.883912457860498
1996-09-30,-2.8750000000000004,-1.1,0.028386147034715314,-2.9033861470347158
1996-10-31,-5.9750000000000005,-3.4,0.03235141859659496,-6.0073514185965955
1996-11-30,-2.1833333333333336,-0.2,0.03631669015847461,-2.219650023491808
1996-12-31,-7.0,-4.5,0.040281961720354253,-7.040281961720354
1997-01-31,-5.325000000000001,-2.2,0.04424723328223301,-5.369247233282234
1997-02-28,1.4416666666666682,4.1,0.04821250484411266,1.3934541618225555
1997-03-31,5.33333333333333,7.6,0.052177776405992304,5.281155556927338
1997-04-30,-1.7250000000000014,1.2,0.05614304796787195,-1.7811430479678734
1997-05-31,-11.208333333333336,-7.0,0.0601083195297516,-11.268441652863087
1997-06-30,-6.091666666666667,-3.9,0.06407359109163124,-6.155740257758298
1997-07-31,-3.2083333333333335,0.0,0.06803886265351,-3.2763721959868435
1997-08-31,-7.691666666666666,-4.0,0.07200413421538965,-7.763670800882056
1997-09-30,-5.275,-3.5,0.0759694057772693,-5.35096940577727
1997-10-31,-5.075,-2.5,0.07993467733914894,-5.154934677339149
1997-11-30,-9.483333333333334,-7.5,0.08389994890102859,-9.567233282234362
1997-12-31,-9.9,-7.4,0.08786522046290735,-9.987865220462908
1998-01-31,-10.825000000000001,-7.7,0.09183049202478699,-10.916830492024788
1998-02-28,-12.85833333333333,-10.2,0.09579576358666664,-12.954129096919997
1998-03-31,-9.866666666666669,-7.6,0.09976103514854628,-9.966427701815215
1998-04-30,-7.925000000000002,-5.0,0.10372630671042593,-8.028726306710428
1998-05-31,-4.308333333333335,-0.1,0.10769157827230558,-4.416024911605641
1998-06-30,-0.8916666666666662,1.3,0.11165684983418434,-1.0033235165008505
1998-07-31,0.4916666666666667,3.7,0.11562212139606398,0.3760445452706027
1998-08-31,-0.6916666666666665,3.0,0.11958739295794363,-0.8112540596246102
1998-09-30,-3.0750000000000006,-1.3,0.12355266451982327,-3.198552664519824
1998-10-31,-2.975,-0.4,0.12751793608170292,-3.102517936081703
1998-11-30,1.5166666666666666,3.5,0.13148320764358168,1.385183459023085
1998-12-31,2.1999999999999993,4.7,0.13544847920546133,2.064551520794538
1999-01-31,8.075,11.2,0.13941375076734097,7.935586249232658
