,msla,msla (orig),trend,msla (detrend)
1996-02-29,-0.8099999999999739,0.8,-1.5720368987079851,0.7620368987080113
1996-03-31,-1.3833333333333542,0.0,-1.554690248133845,0.17135691480049076
1996-04-30,-2.9833333333333485,-1.1,-1.5373435975597047,-1.4459897357736438
1996-05-31,-0.03333333333330302,1.9,-1.5199969469855645,1.4866636136522615
1996-06-30,-3.569999999999993,-1.0,-1.5026502964114243,-2.067349703588569
1996-07-31,-5.689999999999998,-3.5,-1.4853036458372841,-4.204696354162714
1996-08-31,-6.98181818181817,-4.3,-1.4679569952631404,-5.5138611865550295
1996-09-30,-3.3666666666666742,-2.0,-1.4506103446890002,-1.916056321977674
1996-10-31,-7.23636363636362,-4.7,-1.43326369411486,-5.80309994224876
1996-11-30,-2.2181818181818187,-0.9,-1.4159170435407198,-0.8022647746410989
1996-12-31,1.7090909090909179,2.9,-1.3985703929665796,3.1076613020574975
1997-01-31,10.20909090909089,10.7,-1.3812237423924358,11.590314651483325
1997-02-28,8.590000000000003,10.2,-1.3638770918182956,9.953877091818299
1997-03-31,18.71666666666667,20.1,-1.3465304412441554,20.063197107910824
1997-04-30,11.516666666666652,13.4,-1.3291837906700152,12.845850457336667
1997-05-31,5.166666666666714,7.1,-1.311837140095875,6.478503806762589
1997-06-30,3.230000000000018,5.8,-1.2944904895217348,4.524490489521753
1997-07-31,0.8100000000000023,3.0,-1.277143838947591,2.0871438389475934
1997-08-31,-0.08181818181816425,2.6,-1.259797188373451,1.1779790065552866
1997-09-30,-2.4666666666666686,-1.1,-1.2424505377993107,-1.2242161288673579
1997-10-31,-5.136363636363626,-2.6,-1.2251038872251705,-3.9112597491384555
1997-11-30,-14.618181818181824,-13.3,-1.2077572366510303,-13.410424581530794
1997-12-31,-19.290909090909082,-18.1,-1.1904105860768865,-18.100498504832196
1998-01-31,-22.190909090909116,-21.7,-1.1730639355027463,-21.01784515540637
1998-02-28,-25.20999999999998,-23.6,-1.1557172849286061,-24.054282715071373
1998-03-31,-22.683333333333337,-21.3,-1.138370634354466,-21.54496269897887
1998-04-30,-22.883333333333326,-21.0,-1.1210239837803258,-21.762309349553
1998-05-31,-18.23333333333329,-16.3,-1.1036773332061856,-17.129656000127106
1998-06-30,-14.769999999999982,-12.2,-1.0863306826320418,-13.68366931736794
1998-07-31,-17.48999999999998,-15.3,-1.0689840320579016,-16.42101596794208
1998-08-31,-18.78181818181818,-16.1,-1.0516373814837614,-17.73018080033442
1998-09-30,-15.666666666666657,-14.3,-1.0342907309096212,-14.632375935757036
1998-10-31,-20.03636363636363,-17.5,-1.016944080335481,-19.01941955602815
1998-11-30,-13.118181818181824,-11.8,-0.9995974297613373,-12.118584388420487
1998-12-31,-8.890909090909076,-7.7,-0.982250779187197,-7.908658311721879
1999-01-31,-11.4909090909091,-11.0,-0.9649041286130569,-10.526004962296042
1999-02-28,-8.609999999999985,-7.0,-0.9475574780389167,-7.662442521961069
1999-03-31,-5.583333333333343,-4.2,-0.9302108274647765,-4.653122505868566
1999-04-30,-5.283333333333331,-3.4,-0.9128641768906363,-4.370469156442695
1999-05-31,-2.6333333333332973,-0.7,-0.8955175263164925,-1.7378158070168048
1999-06-30,-4.269999999999982,-1.7,-0.8781708757423523,-3.3918291242576295
1999-07-31,-6.789999999999992,-4.6,-0.8608242251682121,-5.92917577483178
1999-08-31,-6.381818181818176,-3.7,-0.8434775745940719,-5.538340607224104
1999-09-30,-7.366666666666674,-6.0,-0.8261309240199317,-6.5405357426467425
1999-10-31,-10.036363636363632,-7.5,-0.808784273445788,-9.227579362917844
1999-11-30,-5.818181818181813,-4.5,-0.7914376228716478,-5.026744195310165
1999-12-31,-5.0909090909090935,-3.9,-0.7740909722975076,-4.316818118611586
2000-01-31,-0.09090909090909349,0.4,-0.7567443217233674,0.6658352308142739
2000-02-29,-2.2099999999999795,-0.6,-0.7393976711492272,-1.4706023288507524
2000-03-31,-1.8833333333333542,-0.5,-0.7220510205750834,-1.1612823127582708
2000-04-30,-1.9833333333333485,-0.1,-0.7047043700009432,-1.2786289633324053
2000-05-31,0.0666666666666913,2.0,-0.687357719426803,0.7540243860934943
2000-06-30,-1.5699999999999932,1.0,-0.6700110688526628,-0.8999889311473304
2000-07-31,-2.4899999999999807,-0.3,-0.6526644182785226,-1.837335581721458
2000-08-31,-4.281818181818181,-1.6,-0.6353177677043824,-3.646500414113799
