,msla,msla (orig),trend,msla (detrend)
1982-01-31,-6.699999999999996,-3.8,-12.180421659603788,5.480421659603792
1982-02-28,-5.883333333333333,-3.1,-12.135646352364262,6.252313019030929
1982-03-31,-5.891666666666666,-3.3,-12.090871045124729,6.199204378458063
1982-04-30,-7.583333333333343,-4.4,-12.046095737885196,4.462762404551853
1982-05-31,-0.6583333333333314,2.6,-12.001320430645663,11.342987097312331
1982-06-30,4.509090909090915,7.2,-11.95654512340613,16.465636032497045
1982-07-31,-0.845454545454551,2.1,-11.911769816166597,11.066315270712046
1982-08-31,-2.472727272727269,0.9,-11.866994508927064,9.394267236199795
1982-09-30,-8.718181818181819,-4.3,-11.822219201687531,3.1040373835057125
1982-10-31,-16.65833333333333,-12.9,-11.777443894447998,-4.880889438885333
1982-11-30,-2.2166666666666686,-0.8,-11.732668587208472,9.516001920541804
1982-12-31,-8.100000000000009,-6.6,-11.68789327996894,3.587893279968931
1983-01-31,-12.599999999999994,-9.7,-11.643117972729407,-0.9568820272705878
1983-02-28,-12.983333333333334,-10.2,-11.598342665489874,-1.3849906678434607
1983-03-31,-16.79166666666667,-14.2,-11.55356735825034,-5.238099308416331
1983-04-30,-7.083333333333343,-3.9,-11.508792051010808,4.425458717677465
1983-05-31,-6.958333333333336,-3.7,-11.464016743771275,4.505683410437939
1983-06-30,-7.090909090909086,-4.4,-11.419241436531742,4.3283323456226555
1983-07-31,-8.545454545454554,-5.6,-11.374466129292209,2.829011583837655
1983-08-31,-8.972727272727269,-5.6,-11.329690822052683,2.356963549325414
1983-09-30,-11.918181818181822,-7.5,-11.28491551481315,-0.6332663033686714
1983-10-31,-17.258333333333333,-13.5,-11.240140207573617,-6.018193125759716
1983-11-30,-10.416666666666664,-9.0,-11.195364900334084,0.77869823366742
1983-12-31,,,-11.150589593094551,
1984-01-31,,,-11.105814285855018,
1984-02-29,-13.283333333333331,-10.5,-11.061038978615485,-2.222294354717846
1984-03-31,-5.491666666666667,-2.9,-11.016263671375953,5.524597004709285
1984-04-30,-7.38333333333334,-4.2,-10.971488364136427,3.5881550308030867
1984-05-31,-26.05833333333333,-22.8,-10.926713056896894,-15.131620276436436
1984-06-30,-12.090909090909086,-9.4,-10.88193774965736,-1.2089713412517256
1984-07-31,-11.145454545454555,-8.2,-10.837162442417828,-0.3082921030367274
1984-08-31,-16.47272727272727,-13.1,-10.792387135178295,-5.680340137548974
1984-09-30,-20.618181818181817,-16.2,-10.747611827938762,-9.870569990243055
1984-10-31,-27.358333333333334,-23.6,-10.702836520699229,-16.655496812634105
1984-11-30,-14.616666666666667,-13.2,-10.658061213459696,-3.958605453206971
1984-12-31,-9.600000000000009,-8.1,-10.613285906220163,1.0132859062201547
1985-01-31,-15.299999999999997,-12.4,-10.568510598980637,-4.73148940101936
1985-02-28,-12.983333333333334,-10.2,-10.523735291741104,-2.45959804159223
1985-03-31,-0.49166666666667425,2.1,-10.478959984501572,9.987293317834897
1985-04-30,-12.283333333333339,-9.1,-10.434184677262039,-1.8491486560713
1985-05-31,-13.858333333333334,-10.6,-10.389409370022506,-3.4689239633108286
1985-06-30,-11.590909090909086,-8.9,-10.344634062782973,-1.2462750281261137
1985-07-31,-13.945454545454552,-11.0,-10.29985875554344,-3.6455957899111127
1985-08-31,-15.172727272727272,-11.8,-10.255083448303907,-4.917643824423365
1985-09-30,-15.918181818181822,-11.5,-10.210308141064374,-5.707873677117448
1985-10-31,-7.258333333333333,-3.5,-10.165532833824848,2.907199500491515
1985-11-30,-1.0166666666666657,0.4,-10.120757526585315,9.10409085991865
1985-12-31,-14.700000000000003,-13.2,-10.075982219345782,-4.624017780654221
1986-01-31,-13.299999999999997,-10.4,-10.03120691210625,-3.268793087893748
1986-02-28,-2.2833333333333314,0.5,-9.986431604866716,7.703098271533385
1986-03-31,-6.991666666666667,-4.4,-9.941656297627183,2.9499896309605163
1986-04-30,-10.88333333333334,-7.7,-9.89688099038765,-0.9864523429456895
1986-05-31,-9.258333333333333,-6.0,-9.852105683148118,0.5937723498147847
1986-06-30,-3.6909090909090807,-1.0,-9.807330375908585,6.116421284999504
1986-07-31,-0.345454545454551,2.6,-9.762555068669059,9.417100523214508
1986-08-31,0.32727272727272805,3.7,-9.717779761429526,10.045052488702254
1986-09-30,3.18181818181818,7.6,-9.673004454189993,12.854822636008173
1986-10-31,4.94166666666667,8.7,-9.62822914695046,14.56989581361713
1986-11-30,14.983333333333327,16.4,-9.583453839710927,24.566787173044254
1986-12-31,2.3999999999999915,3.9,-9.538678532471394,11.938678532471386
1987-01-31,,,-9.493903225231861,
1987-02-28,,,-9.449127917992328,
1987-03-31,-8.891666666666666,-6.3,-9.404352610752802,0.5126859440861367
1987-04-30,-5.7833333333333385,-2.6,-9.35957730351327,3.576243970179931
1987-05-31,-6.158333333333331,-2.9,-9.314801996273737,3.156468662940405
1987-06-30,-8.290909090909082,-5.6,-9.270026689034204,0.9791175981251214
1987-07-31,-4.245454545454557,-1.3,-9.22525138179467,4.979796836340114
1987-08-31,-10.772727272727273,-7.4,-9.180476074555138,-1.5922511981721357
1987-09-30,-15.418181818181822,-11.0,-9.135700767315605,-6.282481050866217
1987-10-31,-9.458333333333336,-5.7,-9.090925460076072,-0.3674078732572639
1987-11-30,-9.916666666666664,-8.5,-9.046150152836539,-0.8705165138301254
1987-12-31,-6.400000000000006,-4.9,-9.001374845597013,2.6013748455970074
1988-01-31,-0.09999999999999432,2.8,-8.95659953835748,8.856599538357486
1988-02-29,3.816666666666663,6.6,-8.911824231117947,12.72849089778461
1988-03-31,3.5083333333333258,6.1,-8.867048923878414,12.37538225721174
1988-04-30,3.0166666666666657,6.2,-8.822273616638881,11.838940283305547
1988-05-31,-5.758333333333333,-2.5,-8.777498309399348,3.0191649760660155
1988-06-30,0.8090909090909193,3.5,-8.732723002159815,9.541813911250735
1988-07-31,-3.6454545454545553,-0.7,-8.687947694920283,5.042493149465727
1988-08-31,-12.172727272727272,-8.8,-8.64317238768075,-3.5295548850465224
1988-09-30,-5.618181818181817,-1.2,-8.598397080441224,2.9802152622594065
1988-10-31,2.5416666666666643,6.3,-8.55362177320169,11.095288439868355
1988-11-30,-2.2166666666666686,-0.8,-8.508846465962158,6.292179799295489
1988-12-31,-7.400000000000006,-5.9,-8.464071158722625,1.0640711587226193
1989-01-31,-17.4,-14.5,-8.419295851483092,-8.980704148516907
1989-02-28,-20.683333333333337,-17.9,-8.374520544243559,-12.308812789089778
1989-03-31,-2.0916666666666686,0.5,-8.329745237004026,6.238078570337358
1989-04-30,9.11666666666666,12.3,-8.284969929764493,17.401636596431153
1989-05-31,-7.05833333333333,-3.8,-8.24019462252496,1.1818612891916302
1989-06-30,3.009090909090915,5.7,-8.195419315285434,11.20451022437635
1989-07-31,8.854545454545452,11.8,-8.150644008045902,17.005189462591353
1989-08-31,11.027272727272731,14.4,-8.105868700806369,19.1331414280791
1989-09-30,5.981818181818177,10.4,-8.061093393566836,14.042911575385013
1989-10-31,8.041666666666664,11.8,-8.016318086327303,16.057984752993967
1989-11-30,7.883333333333333,9.3,-7.97154277908777,15.854876112421103
1989-12-31,-1.1000000000000085,0.4,-7.926767471848237,6.826767471848228
1990-01-31,4.700000000000003,7.6,-7.881992164608704,12.581992164608707
1990-02-28,6.716666666666669,9.5,-7.837216857369178,14.553883524035847
1990-03-31,-0.19166666666666288,2.4,-7.792441550129645,7.600774883462982
1990-04-30,-2.683333333333337,0.5,-7.747666242890112,5.064332909556775
1990-05-31,1.94166666666667,5.2,-7.702890935650579,9.64455760231725
1990-06-30,5.809090909090919,8.5,-7.658115628411046,13.467206537501966
1990-07-31,-3.7454545454545567,-0.8,-7.613340321171513,3.8678857757169567
1990-08-31,-5.5727272727272705,-2.2,-7.5685650139319804,1.99583774120471
1990-09-30,-1.1181818181818173,3.3,-7.5237897066924475,6.40560788851063
1990-10-31,-1.1583333333333314,2.6,-7.479014399452915,6.320681066119583
1990-11-30,6.083333333333336,7.5,-7.434239092213389,13.517572425546724
1990-12-31,1.2999999999999972,2.8,-7.389463784973856,8.689463784973853
1991-01-31,-3.1999999999999957,-0.3,-7.344688477734323,4.144688477734327
1991-02-28,1.2166666666666686,4.0,-7.29991317049479,8.516579837161458
1991-03-31,1.6083333333333343,4.2,-7.255137863255257,8.863471196588591
1991-04-30,-3.583333333333343,-0.4,-7.210362556015724,3.6270292226823813
1991-05-31,-1.55833333333333,1.7,-7.165587248776191,5.607253915442861
1991-06-30,-7.990909090909085,-5.3,-7.120811941536658,-0.8700971493724268
1991-07-31,-6.645454545454555,-3.7,-7.076036634297125,0.43058208884257
1991-08-31,-3.472727272727269,-0.1,-7.031261327057599,3.5585340543303303
1991-09-30,-10.31818181818182,-5.9,-6.9864860198180665,-3.3316957983637536
1991-10-31,-13.158333333333331,-9.4,-6.941710712578534,-6.216622620754798
1991-11-30,2.2833333333333314,3.7,-6.896935405339001,9.180268738672332
1991-12-31,1.1999999999999886,2.7,-6.852160098099468,8.052160098099456
1992-01-31,-4.799999999999997,-1.9,-6.807384790859935,2.0073847908599376
1992-02-29,-5.083333333333336,-2.3,-6.762609483620402,1.6792761502870661
1992-03-31,2.6083333333333343,5.2,-6.717834176380869,9.326167509714203
1992-04-30,-1.6833333333333371,1.5,-6.673058869141336,4.989725535807999
1992-05-31,-4.458333333333336,-1.2,-6.62828356190181,2.1699502285684744
1992-06-30,-2.6909090909090807,0.0,-6.583508254662277,3.8925991637531965
1992-07-31,-5.645454545454555,-2.7,-6.538732947422744,0.893278401968189
1992-08-31,0.9272727272727295,4.3,-6.493957640183211,7.421230367455941
1992-09-30,-4.31818181818182,0.1,-6.449182332943678,2.1310005147618583
1992-10-31,-1.7583333333333329,2.0,-6.404407025704145,4.646073692370813
1992-11-30,-7.216666666666669,-5.8,-6.3596317184646125,-0.8570349482020561
1992-12-31,-5.200000000000003,-3.7,-6.31485641122508,1.1148564112250767
1993-01-31,-17.799999999999997,-14.9,-6.270081103985554,-11.529918896014443
1993-02-28,3.9166666666666714,6.7,-6.225305796746021,10.141972463412692
1993-03-31,-6.991666666666667,-4.4,-6.180530489506488,-0.8111361771601793
1993-04-30,-11.783333333333339,-8.6,-6.135755182266955,-5.647578151066384
1993-05-31,-2.8583333333333343,0.4,-6.090979875027422,3.2326465416940877
1993-06-30,-12.990909090909085,-10.3,-6.046204567787889,-6.944704523121196
1993-07-31,-12.445454545454552,-9.5,-6.001429260548356,-6.444025284906196
1993-08-31,-10.272727272727273,-6.9,-5.956653953308823,-4.31607331941845
1993-09-30,-19.118181818181817,-14.7,-5.91187864606929,-13.206303172112527
1993-10-31,-6.358333333333334,-2.6,-5.867103338829764,-0.49122999450356986
1993-11-30,0.7833333333333314,2.2,-5.8223280315902315,6.605661364923563
1993-12-31,6.799999999999997,8.3,-5.7775527243506986,12.577552724350696
1994-01-31,7.5,10.4,-5.732777417111166,13.232777417111166
1994-02-28,-0.6833333333333371,2.1,-5.688002109871633,5.004668776538296
1994-03-31,-4.19166666666667,-1.6,-5.6432268026321,1.4515601359654298
1994-04-30,-4.483333333333341,-1.3,-5.598451495392567,1.1151181620592254
1994-05-31,-1.2583333333333329,2.0,-5.553676188153034,4.295342854819701
1994-06-30,-7.790909090909082,-5.1,-5.508900880913501,-2.282008209995581
1994-07-31,-2.1454545454545553,0.8,-5.464125573673975,3.31867102821942
1994-08-31,-4.172727272727272,-0.8,-5.419350266434442,1.2466229937071702
1994-09-30,-7.4181818181818215,-3.0,-5.374574959194909,-2.0436068589869123
1994-10-31,-9.858333333333334,-6.1,-5.329799651955376,-4.528533681377958
1994-11-30,-14.516666666666666,-13.1,-5.285024344715843,-9.231642321950822
1994-12-31,-2.6000000000000085,-1.1,-5.24024903747631,2.640249037476302
1995-01-31,-6.0,-3.1,-5.1954737302367775,-0.8045262697632225
1995-02-28,-17.28333333333333,-14.5,-5.150698422997245,-12.132634910336087
1995-03-31,-15.091666666666669,-12.5,-5.105923115757712,-9.985743550908957
1995-04-30,-12.583333333333343,-9.4,-5.061147808518186,-7.522185524815157
1995-05-31,0.14166666666666572,3.4,-5.016372501278653,5.158039167945319
1995-06-30,-1.8909090909090835,0.8,-4.97159719403912,3.0806881031300364
1995-07-31,-4.445454545454552,-1.5,-4.926821886799587,0.48136734134503456
1995-08-31,-6.372727272727275,-3.0,-4.882046579560054,-1.4906806931672207
1995-09-30,-8.218181818181819,-3.8,-4.837271272320521,-3.3809105458612976
1995-10-31,-12.758333333333333,-9.0,-4.792495965080988,-7.965837368252345
1995-11-30,-8.716666666666669,-7.3,-4.747720657841455,-3.9689460088252133
1995-12-31,4.099999999999994,5.6,-4.702945350601929,8.802945350601924
1996-01-31,4.799999999999997,7.7,-4.6581700433623965,9.458170043362394
1996-02-29,1.0166666666666657,3.8,-4.6133947361228635,5.630061402789529
1996-03-31,-8.291666666666671,-5.7,-4.568619428883331,-3.723047237783341
1996-04-30,-9.38333333333334,-6.2,-4.523844121643798,-4.859489211689542
1996-05-31,-0.3583333333333343,2.9,-4.479068814404265,4.1207354810709305
1996-06-30,-1.3909090909090835,1.3,-4.434293507164732,3.0433844162556483
1996-07-31,-4.745454545454557,-1.8,-4.389518199925199,-0.3559363455293578
1996-08-31,-3.472727272727269,-0.1,-4.344742892685666,0.8720156199583968
1996-09-30,4.081818181818186,8.5,-4.29996758544614,8.381785767264326
1996-10-31,-1.4583333333333357,2.3,-4.255192278206607,2.7968589448732715
1996-11-30,-2.0166666666666657,-0.6,-4.210416970967074,2.1937503043004085
1996-12-31,2.1999999999999886,3.7,-4.165641663727541,6.36564166372753
1997-01-31,2.799999999999997,5.7,-4.120866356488008,6.9208663564880055
1997-02-28,3.816666666666663,6.6,-4.076091049248475,7.892757715915138
1997-03-31,8.208333333333329,10.8,-4.0313157420089425,12.239649075342271
1997-04-30,3.0166666666666657,6.2,-3.9865404347694096,7.003207101436075
1997-05-31,-0.15833333333333144,3.1,-3.9417651275298766,3.783431794196545
1997-06-30,2.9090909090909136,5.6,-3.896989820290351,6.806080729381264
1997-07-31,1.7545454545454433,4.7,-3.852214513050818,5.606759967596261
1997-08-31,3.9272727272727224,7.3,-3.807439205811285,7.734711933084007
1997-09-30,0.6818181818181799,5.1,-3.762663898571752,4.444482080389932
1997-10-31,-8.758333333333333,-5.0,-3.717888591332219,-5.040444742001114
1997-11-30,0.8833333333333329,2.3,-3.673113284092686,4.556446617426019
1997-12-31,,,-3.628337976853153,
1998-01-31,-5.5,-2.6,-3.5835626696136202,-1.9164373303863798
1998-02-28,-10.983333333333334,-8.2,-3.5387873623740873,-7.444545970959247
1998-03-31,-14.091666666666669,-11.5,-3.4940120551345615,-10.597654611532107
1998-04-30,-15.483333333333341,-12.3,-3.4492367478950285,-12.034096585438313
1998-05-31,-7.55833333333333,-4.3,-3.4044614406554956,-4.153871892677834
1998-06-30,-8.090909090909086,-5.4,-3.3596861334159627,-4.731222957493124
1998-07-31,-8.245454545454557,-5.3,-3.3149108261764297,-4.930543719278127
1998-08-31,-10.372727272727275,-7.0,-3.270135518936897,-7.102591753790378
1998-09-30,-13.018181818181823,-8.6,-3.225360211697364,-9.792821606484459
1998-10-31,,,-3.180584904457831,
1998-11-30,,,-3.135809597218305,
1998-12-31,-11.300000000000004,-9.8,-3.091034289978772,-8.208965710021232
1999-01-31,-2.5999999999999943,0.3,-3.0462589827392392,0.4462589827392449
1999-02-28,4.61666666666666,7.4,-3.0014836754997063,7.618150342166366
1999-03-31,1.1083333333333343,3.7,-2.9567083682601734,4.065041701593508
1999-04-30,-6.983333333333341,-3.8,-2.9119330610206404,-4.071400272312701
1999-05-31,0.5416666666666643,3.8,-2.8671577537811075,3.408824420447772
1999-06-30,5.6090909090909165,8.3,-2.8223824465415746,8.431473355632491
1999-07-31,8.954545454545446,11.9,-2.7776071393020416,11.732152593847488
1999-08-31,11.227272727272734,14.6,-2.732831832062516,13.96010455933525
1999-09-30,5.981818181818177,10.4,-2.688056524822983,8.66987470664116
1999-10-31,4.3416666666666615,8.1,-2.64328121758345,6.984947884250111
1999-11-30,-1.4166666666666643,0.0,-2.598505910343917,1.1818392436772527
1999-12-31,5.3999999999999915,6.9,-2.553730603104384,7.9537306031043755
2000-01-31,1.4000000000000057,4.3,-2.508955295864851,3.908955295864857
2000-02-29,-5.483333333333334,-2.7,-2.464179988625318,-3.019153344708016
2000-03-31,-1.8916666666666657,0.7,-2.4194046813857852,0.5277380147191195
2000-04-30,4.816666666666663,8.0,-2.3746293741462523,7.191296040812915
2000-05-31,3.3416666666666686,6.6,-2.3298540669067265,5.671520733573395
2000-06-30,-2.490909090909085,0.2,-2.2850787596671935,-0.20583033124189143
2000-07-31,-4.645454545454555,-1.7,-2.2403034524276606,-2.4051510930268947
2000-08-31,-6.972727272727269,-3.6,-2.1955281451881277,-4.777199127539141
2000-09-30,-3.31818181818182,1.1,-2.1507528379485947,-1.1674289802332254
2000-10-31,-4.958333333333336,-1.2,-2.105977530709062,-2.852355802624274
2000-11-30,-13.81666666666667,-12.4,-2.061202223469529,-11.755464443197141
2000-12-31,-6.300000000000004,-4.8,-2.016426916229996,-4.283573083770008
2001-01-31,-0.7999999999999972,2.1,-1.971651608990463,1.1716516089904658
2001-02-28,0.11666666666666003,2.9,-1.9268763017509372,2.043542968417597
2001-03-31,2.7083333333333286,5.3,-1.8821009945114042,4.590434327844733
2001-04-30,-1.7833333333333385,1.4,-1.8373256872718713,0.053992353938532744
2001-05-31,-5.458333333333336,-2.2,-1.7925503800323384,-3.6657829533009973
2001-06-30,0.6090909090909165,3.3,-1.7477750727928054,2.356865981883722
2001-07-31,-0.9454545454545524,2.0,-1.7029997655532725,0.75754522009872
2001-08-31,-1.8727272727272748,1.5,-1.6582244583137395,-0.21450281441353525
2001-09-30,-1.7181818181818187,2.7,-1.6134491510742066,-0.10473266710761209
2001-10-31,-6.758333333333333,-3.0,-1.5686738438346808,-5.189659489498652
2001-11-30,-10.416666666666664,-9.0,-1.5238985365951478,-8.892768130071516
2001-12-31,-12.600000000000009,-11.1,-1.479123229355615,-11.120876770644394
2002-01-31,-15.5,-12.6,-1.434347922116082,-14.065652077883918
2002-02-28,-11.183333333333337,-8.4,-1.389572614876549,-9.793760718456788
2002-03-31,-4.091666666666669,-1.5,-1.344797307637016,-2.7468693590296525
2002-04-30,-0.7833333333333385,2.4,-1.3000220003974832,0.5166886670641446
2002-05-31,-0.15833333333333144,3.1,-1.2552466931579502,1.0969133598246188
2002-06-30,-4.490909090909085,-1.8,-1.2104713859184173,-3.2804377049906677
2002-07-31,-1.7454545454545567,1.2,-1.1656960786788915,-0.5797584667756652
2002-08-31,-6.372727272727275,-3.0,-1.1209207714393585,-5.251806501287916
2002-09-30,-9.718181818181819,-5.3,-1.0761454641998256,-8.642036353981993
2002-10-31,2.0416666666666643,5.8,-1.0313701569602927,3.073036823626957
2002-11-30,4.883333333333333,6.3,-0.9865948497207597,5.869928183054093
2002-12-31,-3.6000000000000085,-2.1,-0.9418195424812268,-2.6581804575187817
2003-01-31,-2.0,0.9,-0.8970442352416939,-1.1029557647583061
2003-02-28,-3.2833333333333314,-0.5,-0.8522689280021609,-2.4310644053311705
2003-03-31,-7.891666666666666,-5.3,-0.807493620762628,-7.084173045904038
2003-04-30,-5.683333333333337,-2.5,-0.7627183135231022,-4.920615019810235
2003-05-31,-6.258333333333333,-3.0,-0.7179430062835692,-5.540390327049764
2003-06-30,-3.490909090909085,-0.8,-0.6731676990440363,-2.8177413918650487
2003-07-31,-3.1454545454545553,-0.2,-0.6283923918045033,-2.517062153650052
2003-08-31,-0.4727272727272691,2.9,-0.5836170845649704,0.1108898118377013
2003-09-30,-3.31818181818182,1.1,-0.5388417773254375,-2.7793400408563826
2003-10-31,-3.258333333333333,0.5,-0.49406647008590454,-2.7642668632474283
2003-11-30,-0.11666666666666714,1.3,-0.4492911628463716,0.33262449617970447
2003-12-31,-0.6000000000000085,0.9,-0.40451585560683867,-0.19548414439316986
2004-01-31,-1.3999999999999986,1.5,-0.35974054836731284,-1.0402594516326857
2004-02-29,-4.483333333333334,-1.7,-0.3149652411277799,-4.168368092205554
2004-03-31,-1.8916666666666657,0.7,-0.27018993388824697,-1.6214767327784188
2004-04-30,-3.9833333333333414,-0.8,-0.22541462664871403,-3.7579187066846274
2004-05-31,0.44166666666667,3.7,-0.1806393194091811,0.6223059860758511
2004-06-30,-5.690909090909081,-3.0,-0.13586401216964816,-5.5550450787394325
2004-07-31,-7.945454545454552,-5.0,-0.09108870493011523,-7.854365840524437
2004-08-31,-2.2727272727272734,1.1,-0.04631339769058229,-2.226413875036691
2004-09-30,-2.6181818181818173,1.8,-0.001538090451056462,-2.616643727730761
2004-10-31,-2.6583333333333314,1.1,0.043237216788476474,-2.701570550121808
2004-11-30,-6.216666666666669,-4.8,0.08801252402800941,-6.304679190694678
2004-12-31,-8.400000000000006,-6.9,0.13278783126754234,-8.532787831267548
2005-01-31,-5.0,-2.1,0.17756313850707528,-5.177563138507075
2005-02-28,-1.2833333333333314,1.5,0.22233844574660822,-1.5056717790799397
2005-03-31,-2.5916666666666686,0.0,0.26711375298614115,-2.8587804196528097
2005-04-30,4.416666666666657,7.6,0.3118890602256741,4.104777606440983
2005-05-31,-6.658333333333331,-3.4,0.356664367465207,-7.0149977007985385
2005-06-30,-9.990909090909085,-7.3,0.40143967470473285,-10.392348765613818
2005-07-31,-1.4454545454545524,1.5,0.4462149819442658,-1.8916695273988182
2005-08-31,-3.5727272727272705,-0.2,0.4909902891837987,-4.063717561911069
2005-09-30,-2.7181818181818187,1.7,0.5357655964233317,-3.2539474146051504
2005-10-31,-0.7583333333333329,3.0,0.5805409036628646,-1.3388742369961975
2005-11-30,5.7833333333333385,7.2,0.6253162109023975,5.158017122430941
2005-12-31,-5.400000000000006,-3.9,0.6700915181419305,-6.070091518141936
2006-01-31,-0.29999999999999716,2.6,0.7148668253814634,-1.0148668253814606
2006-02-28,9.61666666666666,12.4,0.7596421326209963,8.857024534045664
2006-03-31,5.108333333333334,7.7,0.8044174398605222,4.303915893472812
2006-04-30,6.916666666666657,10.1,0.8491927471000551,6.067473919566602
2006-05-31,11.041666666666664,14.3,0.893968054339588,10.147698612327076
2006-06-30,9.109090909090916,11.8,0.938743361579121,8.170347547511795
2006-07-31,8.454545454545446,11.4,0.9835186688186539,7.471026785726792
2006-08-31,4.327272727272728,7.7,1.0282939760581868,3.298978751214541
2006-09-30,5.381818181818183,9.8,1.0730692832977198,4.308748898520463
2006-10-31,-0.9583333333333357,2.8,1.1178445905372527,-2.0761779238705884
2006-11-30,1.3833333333333329,2.8,1.1626198977767856,0.2207134355565472
2006-12-31,12.399999999999991,13.9,1.2073952050163115,11.19260479498368
2007-01-31,14.299999999999997,17.2,1.2521705122558444,13.047829487744153
2007-02-28,5.61666666666666,8.4,1.2969458194953773,4.319720847171283
2007-03-31,3.6083333333333343,6.2,1.3417211267349103,2.266612206598424
2007-04-30,-0.28333333333334565,2.9,1.3864964339744432,-1.6698297673077889
2007-05-31,6.541666666666664,9.8,1.4312717412139762,5.110394925452688
2007-06-30,2.509090909090915,5.2,1.476047048453509,1.033043860637406
2007-07-31,-3.2454545454545567,-0.3,1.520822355693042,-4.766276901147599
2007-08-31,4.727272727272734,8.1,1.5655976629325679,3.161675064340166
2007-09-30,4.081818181818186,8.5,1.6103729701721008,2.4714452116460848
2007-10-31,3.94166666666667,7.7,1.6551482774116337,2.2865183892550363
