,msla,msla (orig),trend,msla (detrend)
1984-01-31,-5.609090909090895,0.0,-11.19710116930991,5.588010260219015
1984-02-29,-1.4499999999999886,0.5,-11.150579924317071,9.700579924317083
1984-03-31,-2.883333333333354,-0.4,-11.10405867932424,8.220725345990886
1984-04-30,-11.083333333333357,-8.0,-11.057537434331408,-0.025795899001948897
1984-05-31,-4.841666666666669,-1.6,-11.011016189338577,6.169349522671908
1984-06-30,-4.316666666666663,-1.8,-10.964494944345745,6.647828277679082
1984-07-31,-5.099999999999994,-2.8,-10.917973699352906,5.817973699352912
1984-08-31,-5.927272727272737,-4.3,-10.871452454360075,4.944179727087338
1984-09-30,-11.354545454545445,-9.8,-10.824931209367243,-0.5296142451782018
1984-10-31,-3.3416666666666686,-1.1,-10.778409964374411,7.436743297707743
1984-11-30,-3.7833333333333314,-1.2,-10.731888719381573,6.948555386048241
1984-12-31,3.5166666666666373,8.5,-10.685367474388741,14.202034141055378
1985-01-31,-9.70909090909089,-4.1,-10.63884622939591,0.92975532030502
1985-02-28,-2.249999999999986,-0.3,-10.592324984403078,8.342324984403092
1985-03-31,-5.083333333333343,-2.6,-10.545803739410239,5.462470406076896
1985-04-30,-8.083333333333357,-5.0,-10.499282494417407,2.4159491610840504
1985-05-31,-9.741666666666674,-6.5,-10.452761249424576,0.7110945827579016
1985-06-30,-12.716666666666669,-10.2,-10.406240004431744,-2.3104266622349243
1985-07-31,-9.200000000000003,-6.9,-10.359718759438913,1.1597187594389098
1985-08-31,-3.527272727272745,-1.9,-10.313197514446074,6.785924787173329
1985-09-30,-1.1545454545454419,0.4,-10.266676269453242,9.1121308149078
1985-10-31,-3.2416666666666742,-1.0,-10.22015502446041,6.978488357793736
1985-11-30,-7.883333333333326,-5.3,-10.173633779467579,2.2903004461342533
1985-12-31,-6.583333333333357,-1.6,-10.12711253447474,3.5437792011413833
1986-01-31,2.4909090909091134,8.1,-10.080591289481909,12.571500380391022
1986-02-28,4.549999999999997,6.5,-10.034070044489077,14.584070044489074
1986-03-31,1.1166666666666458,3.6,-9.987548799496246,11.104215466162891
1986-04-30,-7.183333333333351,-4.1,-9.941027554503407,2.7576942211700555
1986-05-31,-6.841666666666669,-3.6,-9.894506309510575,3.0528396428439066
1986-06-30,-3.61666666666666,-1.1,-9.847985064517744,6.2313183978510835
1986-07-31,-2.700000000000003,-0.4,-9.801463819524912,7.101463819524909
1986-08-31,-2.8272727272727423,-1.2,-9.75494257453208,6.927669847259338
1986-09-30,-7.054545454545448,-5.5,-9.708421329539242,2.653875874993794
1986-10-31,-12.241666666666674,-10.0,-9.66190008454641,-2.579766582120264
1986-11-30,-5.083333333333329,-2.5,-9.615378839553578,4.53204550622025
1986-12-31,-13.683333333333351,-8.7,-9.568857594560747,-4.1144757387726045
1987-01-31,-18.809090909090898,-13.2,-9.522336349567908,-9.28675455952299
1987-02-28,-1.9499999999999886,0.0,-9.475815104575076,7.525815104575088
1987-03-31,-1.2833333333333456,1.2,-9.429293859582245,8.1459605262489
1987-04-30,-6.78333333333336,-3.7,-9.382772614589413,2.5994392812560534
1987-05-31,-7.141666666666666,-3.9,-9.336251369596575,2.194584702929909
1987-06-30,-7.61666666666666,-5.1,-9.289730124603743,1.6730634579370829
1987-07-31,-5.200000000000003,-2.9,-9.243208879610911,4.0432088796109085
1987-08-31,-4.627272727272739,-3.0,-9.19668763461808,4.56941490734534
1987-09-30,-14.054545454545448,-12.5,-9.150166389625248,-4.9043790649201995
1987-10-31,-13.741666666666674,-11.5,-9.10364514463241,-4.638021522034265
1987-11-30,-11.983333333333334,-9.4,-9.057123899639578,-2.9262094336937565
1987-12-31,-18.883333333333354,-13.9,-9.010602654646746,-9.872730678686608
1988-01-31,-17.809090909090898,-12.2,-8.964081409653915,-8.845009499436983
1988-02-29,-11.149999999999991,-9.2,-8.917560164661076,-2.2324398353389157
1988-03-31,-4.283333333333346,-1.8,-8.871038919668244,4.5877055863348986
1988-04-30,2.916666666666643,6.0,-8.824517674675413,11.741184341342056
1988-05-31,-1.6416666666666657,1.6,-8.777996429682581,7.136329763015915
1988-06-30,-4.516666666666666,-2.0,-8.73147518468975,4.214808518023084
1988-07-31,-5.099999999999994,-2.8,-8.68495393969691,3.5849539396969163
1988-08-31,2.6727272727272577,4.3,-8.638432694704079,11.311159967431337
1988-09-30,5.945454545454552,7.5,-8.591911449711247,14.5373659951658
1988-10-31,5.658333333333331,7.9,-8.545390204718416,14.203723538051747
1988-11-30,12.016666666666666,14.6,-8.498868959725577,20.515535626392243
1988-12-31,,,-8.452347714732745,
1989-01-31,-3.7090909090908895,1.9,-8.405826469739914,4.696735560649024
1989-02-28,0.9500000000000028,2.9,-8.359305224747082,9.309305224747085
1989-03-31,-7.383333333333354,-4.9,-8.312783979754244,0.9294506464208894
1989-04-30,-5.583333333333357,-2.5,-8.266262734761412,2.682929401428055
1989-05-31,-3.2416666666666742,0.0,-8.21974148976858,4.978074823101906
1989-06-30,-3.11666666666666,-0.6,-8.173220244775749,5.056553578109089
1989-07-31,-1.3999999999999915,0.9,-8.126698999782917,6.726698999782926
1989-08-31,-4.127272727272739,-2.5,-8.080177754790078,3.952905027517339
1989-09-30,-4.454545454545453,-2.9,-8.033656509797247,3.5791110552517935
1989-10-31,-3.64166666666668,-1.4,-7.987135264804415,4.345468598137735
1989-11-30,8.61666666666666,11.2,-7.9406140198115835,16.557280686478244
1989-12-31,2.5166666666666373,7.5,-7.894092774818745,10.410759441485382
1990-01-31,5.090909090909108,10.7,-7.847571529825913,12.938480620735021
1990-02-28,1.4500000000000028,3.4,-7.801050284833082,9.251050284833084
1990-03-31,-1.3833333333333542,1.1,-7.75452903984025,6.371195706506896
1990-04-30,0.21666666666664014,3.3,-7.708007794847411,7.924674461514051
1990-05-31,-2.3416666666666686,0.9,-7.66148654985458,5.319819883187911
1990-06-30,0.4833333333333343,3.0,-7.614965304861748,8.098298638195082
1990-07-31,-3.3999999999999915,-1.1,-7.568444059868916,4.168444059868925
1990-08-31,-1.6272727272727394,0.0,-7.521922814876085,5.894650087603345
1990-09-30,-2.9545454545454533,-1.4,-7.475401569883246,4.520856115337793
1990-10-31,-3.441666666666677,-1.2,-7.4288803248904145,3.9872136582237374
1990-11-30,-0.0833333333333286,2.5,-7.382359079897583,7.299025746564254
1990-12-31,-5.183333333333351,-0.2,-7.335837834904751,2.1525045015714
