,msla,msla (orig),trend,msla (detrend)
1953-11-30,-26.23636363636365,-21.9,-47.2898350260577,21.053471389694053
1953-12-31,-23.400000000000006,-19.2,-47.21101558632641,23.811015586326405
1954-01-31,-19.989999999999995,-15.3,-47.13219614659512,27.142196146595126
1954-02-28,-21.783333333333346,-17.6,-47.05337670686382,25.270043373530477
1954-03-31,-17.991666666666674,-13.9,-46.97455726713253,28.982890600465858
1954-04-30,-14.425000000000026,-8.4,-46.89573782740124,32.470737827401216
1954-05-31,-16.127272727272725,-8.5,-46.81691838766995,30.689645660397225
1954-06-30,-7.518181818181802,-1.2,-46.73809894793866,39.21991712975686
1954-07-31,-12.190909090909102,-7.1,-46.65927950820737,34.46837041729827
1954-08-31,-10.358333333333334,-5.5,-46.58046006847608,36.222126735142744
1954-09-30,-12.372727272727289,-7.8,-46.50164062874479,34.1289133560175
1954-10-31,-9.072727272727263,-4.9,-46.42282118901349,37.35009391628623
1954-11-30,-11.236363636363649,-6.9,-46.3440017492822,35.10763811291855
1954-12-31,-5.6000000000000085,-1.4,-46.26518230955091,40.6651823095509
1955-01-31,-0.789999999999992,3.9,-46.18636286981962,45.396362869819626
1955-02-28,-2.2833333333333456,1.9,-46.10754343008833,43.82421009675498
1955-03-31,-1.9916666666666742,2.1,-46.02872399035704,44.03705732369036
1955-04-30,-1.9250000000000256,4.1,-45.949904550625746,44.02490455062572
1955-05-31,-7.827272727272728,-0.2,-45.871085110894455,38.04381238362173
1955-06-30,-7.818181818181799,-1.5,-45.79226567116316,37.97408385298136
1955-07-31,-11.29090909090911,-6.2,-45.71344623143187,34.422537140522756
1955-08-31,-7.058333333333337,-2.2,-45.634626791700576,38.57629345836724
1955-09-30,-9.872727272727289,-5.3,-45.555807351969285,35.683080079241996
1955-10-31,-9.37272727272726,-5.2,-45.476987912237995,36.104260639510734
1955-11-30,-10.13636363636364,-5.8,-45.398168472506704,35.261804836143064
1955-12-31,-9.800000000000011,-5.6,-45.31934903277541,35.5193490327754
1956-01-31,-5.789999999999992,-1.1,-45.24052959304412,39.45052959304413
1956-02-29,,,-45.16171015331283,
1956-03-31,,,-45.082890713581534,
1956-04-30,,,-45.00407127385024,
1956-05-31,,,-44.92525183411895,
1956-06-30,,,-44.84643239438766,
1956-07-31,,,-44.76761295465637,
1956-08-31,,,-44.68879351492508,
1956-09-30,,,-44.60997407519379,
1956-10-31,,,-44.5311546354625,
1956-11-30,,,-44.4523351957312,
1956-12-31,-5.400000000000006,-1.2,-44.37351575599991,38.973515755999905
1957-01-31,-5.989999999999995,-1.3,-44.29469631626862,38.304696316268625
1957-02-28,-6.583333333333343,-2.4,-44.21587687653733,37.63254354320399
1957-03-31,-9.791666666666671,-5.7,-44.13705743680604,34.34539077013937
1957-04-30,-3.825000000000017,2.2,-44.05823799707475,40.23323799707473
1957-05-31,-9.427272727272737,-1.8,-43.97941855734346,34.55214583007072
1957-06-30,-11.518181818181802,-5.2,-43.90059911761217,32.382417299430365
1957-07-31,-10.890909090909105,-5.8,-43.82177967788087,32.930870586971764
1957-08-31,-10.358333333333334,-5.5,-43.74296023814958,33.384626904816244
1957-09-30,-9.572727272727292,-5.0,-43.66414079841829,34.091413525690996
1957-10-31,-15.572727272727263,-11.4,-43.585321358687,28.012594085959734
1957-11-30,-13.13636363636364,-8.8,-43.506501918955706,30.370138282592066
1957-12-31,-15.5,-11.3,-43.427682479224416,27.927682479224416
1958-01-31,-19.389999999999986,-14.7,-43.348863039493125,23.95886303949314
1958-02-28,-20.583333333333343,-16.4,-43.270043599761834,22.68671026642849
1958-03-31,-21.891666666666666,-17.8,-43.191224160030536,21.29955749336387
1958-04-30,-28.325000000000017,-22.3,-43.112404720299246,14.787404720299229
1958-05-31,-23.127272727272725,-15.5,-43.033585280567955,19.90631255329523
1958-06-30,-22.8181818181818,-16.5,-42.954765840836664,20.136584022654866
1958-07-31,-17.29090909090911,-12.2,-42.875946401105374,25.585037310196263
1958-08-31,-14.858333333333334,-10.0,-42.79712696137408,27.93879362804075
1958-09-30,-14.872727272727289,-10.3,-42.71830752164279,27.845580248915503
1958-10-31,-12.072727272727263,-7.9,-42.6394880819115,30.566760809184238
1958-11-30,-12.13636363636364,-7.8,-42.56066864218021,30.42430500581657
1958-12-31,-13.900000000000006,-9.7,-42.48184920244891,28.581849202448907
1959-01-31,-10.289999999999992,-5.6,-42.40302976271762,32.11302976271763
1959-02-28,-16.683333333333337,-12.5,-42.32421032298633,25.640876989652995
1959-03-31,-19.991666666666674,-15.9,-42.24539088325504,22.253724216588367
1959-04-30,-6.325000000000017,-0.3,-42.16657144352375,35.84157144352373
1959-05-31,-8.527272727272731,-0.9,-42.08775200379246,33.56047927651973
1959-06-30,-12.518181818181802,-6.2,-42.00893256406117,29.490750745879367
1959-07-31,-14.190909090909102,-9.1,-41.93011312432988,27.739204033420776
1959-08-31,-10.558333333333337,-5.7,-41.85129368459858,31.292960351265243
1959-09-30,-16.072727272727292,-11.5,-41.77247424486729,25.699746972139998
1959-10-31,-14.672727272727272,-10.5,-41.693654805136,27.020927532408727
1959-11-30,-18.43636363636365,-14.1,-41.61483536540471,23.178471729041057
1959-12-31,-13.100000000000009,-8.9,-41.53601592567342,28.43601592567341
1960-01-31,-7.989999999999995,-3.3,-41.45719648594213,33.46719648594213
1960-02-29,-7.183333333333337,-3.0,-41.37837704621084,34.1950437128775
1960-03-31,-5.491666666666674,-1.4,-41.299557606479546,35.80789093981287
1960-04-30,-2.52500000000002,3.5,-41.22073816674825,38.69573816674823
1960-05-31,-6.227272727272734,1.4,-41.14191872701696,34.914645999744224
1960-06-30,-7.118181818181796,-0.8,-41.06309928728567,33.94491746910387
1960-07-31,-10.4909090909091,-5.4,-40.984279847554376,30.493370756645277
1960-08-31,-7.658333333333331,-2.8,-40.905460407823085,33.247127074489754
1960-09-30,-4.572727272727292,0.0,-40.826640968091795,36.2539136953645
1960-10-31,-9.272727272727266,-5.1,-40.747821528360504,31.475094255633238
1960-11-30,-12.036363636363646,-7.7,-40.66900208862921,28.632638452265567
1960-12-31,-10.900000000000006,-6.7,-40.590182648897915,29.69018264889791
1961-01-31,-9.989999999999995,-5.3,-40.511363209166625,30.52136320916663
1961-02-28,-10.483333333333334,-6.3,-40.432543769435334,29.949210436102
1961-03-31,-10.091666666666669,-6.0,-40.35372432970404,30.262057663037375
1961-04-30,-14.52500000000002,-8.5,-40.27490488997275,25.749904889972733
1961-05-31,-13.127272727272725,-5.5,-40.19608545024146,27.068812722968737
1961-06-30,-5.918181818181793,0.4,-40.11726601051017,34.19908419232838
1961-07-31,-6.690909090909102,-1.6,-40.03844657077888,33.34753747986978
1961-08-31,-2.558333333333337,2.3,-39.95962713104759,37.40129379771425
1961-09-30,-2.372727272727289,2.2,-39.88080769131629,37.508080418589
1961-10-31,-8.272727272727266,-4.1,-39.801988251585,31.529260978857735
1961-11-30,-15.036363636363646,-10.7,-39.72316881185371,24.686805175490065
1961-12-31,-15.400000000000006,-11.2,-39.64434937212242,24.244349372122414
1962-01-31,-12.389999999999986,-7.7,-39.56552993239113,27.175529932391143
1962-02-28,-13.483333333333334,-9.3,-39.48671049265984,26.003377159326504
1962-03-31,-15.391666666666666,-11.3,-39.40789105292855,24.016224386261882
1962-04-30,-8.325000000000017,-2.3,-39.32907161319726,31.00407161319724
1962-05-31,-4.827272727272728,2.8,-39.25025217346596,34.42297944619323
1962-06-30,-6.118181818181796,0.2,-39.17143273373467,33.05325091555287
1962-07-31,-8.9909090909091,-3.9,-39.09261329400338,30.10170420309428
1962-08-31,,,-39.01379385427209,
1962-09-30,,,-38.9349744145408,
1962-10-31,-7.372727272727261,-3.2,-38.856154974809506,31.483427702082246
1962-11-30,-10.336363636363643,-6.0,-38.777335535078215,28.440971898714572
1962-12-31,-12.300000000000011,-8.1,-38.698516095346925,26.398516095346913
1963-01-31,-15.189999999999984,-10.5,-38.61969665561563,23.429696655615643
1963-02-28,-15.083333333333343,-10.9,-38.540877215884336,23.457543882550993
1963-03-31,-12.291666666666671,-8.2,-38.462057776153046,26.170391109486374
1963-04-30,-3.325000000000017,2.7,-38.383238336421755,35.05823833642174
1963-05-31,-6.727272727272734,0.9,-38.304418896690464,31.57714616941773
1963-06-30,-8.418181818181793,-2.1,-38.22559945695917,29.80741763877738
1963-07-31,-11.090909090909108,-6.0,-38.14678001722788,27.055870926318775
1963-08-31,-7.75833333333334,-2.9,-38.06796057749659,30.309627244163252
1963-09-30,-11.072727272727292,-6.5,-37.989141137765294,26.916413865038002
1963-10-31,-10.272727272727266,-6.1,-37.910321698034004,27.637594425306737
1963-11-30,-11.736363636363649,-7.4,-37.83150225830271,26.095138621939064
1963-12-31,-14.800000000000011,-10.6,-37.75268281857142,22.95268281857141
1964-01-31,-16.989999999999995,-12.3,-37.67386337884013,20.683863378840137
1964-02-29,-18.783333333333346,-14.6,-37.59504393910884,18.811710605775495
1964-03-31,-15.891666666666666,-11.8,-37.51622449937755,21.624557832710884
1964-04-30,-17.02500000000002,-11.0,-37.43740505964626,20.41240505964624
1964-05-31,-14.327272727272728,-6.7,-37.35858561991497,23.03131289264224
1964-06-30,-10.318181818181799,-4.0,-37.27976618018367,26.961584362001872
1964-07-31,-5.7909090909091105,-0.7,-37.20094674045238,31.41003764954327
1964-08-31,-3.75833333333334,1.1,-37.12212730072109,33.36379396738775
1964-09-30,-5.572727272727292,-1.0,-37.0433078609898,31.470580588262507
1964-10-31,-3.5727272727272634,0.6,-36.96448842125851,33.391761148531245
1964-11-30,-3.2363636363636488,1.1,-36.88566898152722,33.64930534516357
1964-12-31,-7.900000000000006,-3.7,-36.80684954179593,28.90684954179592
1965-01-31,-8.389999999999986,-3.7,-36.728030102064636,28.33803010206465
1965-02-28,-6.583333333333343,-2.4,-36.64921066233334,30.065877328999996
1965-03-31,-5.291666666666671,-1.2,-36.57039122260205,31.278724555935376
1965-04-30,-7.125000000000014,-1.1,-36.49157178287076,29.366571782870743
1965-05-31,-9.027272727272731,-1.4,-36.412752343139466,27.385479615866736
1965-06-30,-8.718181818181804,-2.4,-36.333932903408176,27.61575108522637
1965-07-31,-7.090909090909108,-2.0,-36.255113463676885,29.164204372767777
1965-08-31,-7.358333333333334,-2.5,-36.176294023945594,28.81796069061226
1965-09-30,-6.072727272727292,-1.5,-36.097474584214304,30.024747311487012
1965-10-31,-9.172727272727272,-5.0,-36.018655144483006,26.845927871755734
1965-11-30,-14.036363636363646,-9.7,-35.939835704751715,21.90347206838807
1965-12-31,-19.0,-14.8,-35.861016265020424,16.861016265020424
1966-01-31,-14.689999999999984,-10.0,-35.782196825289134,21.09219682528915
1966-02-28,-26.683333333333337,-22.5,-35.70337738555784,9.020044052224506
1966-03-31,-17.391666666666666,-13.3,-35.62455794582655,18.232891279159887
1966-04-30,-14.225000000000023,-8.2,-35.54573850609526,21.32073850609524
1966-05-31,-17.327272727272728,-9.7,-35.46691906636397,18.139646339091243
1966-06-30,-11.818181818181799,-5.5,-35.38809962663267,23.569917808450874
1966-07-31,-9.690909090909102,-4.6,-35.30928018690138,25.61837109599228
1966-08-31,-10.358333333333334,-5.5,-35.23046074717009,24.872127413836758
1966-09-30,-12.372727272727289,-7.8,-35.1516413074388,22.778914034711512
1966-10-31,-12.472727272727269,-8.3,-35.07282186770751,22.60009459498024
1966-11-30,-10.436363636363652,-6.1,-34.99400242797622,24.55763879161257
1966-12-31,-17.400000000000006,-13.2,-34.91518298824493,17.515182988244923
1967-01-31,-17.08999999999999,-12.4,-34.83636354851364,17.74636354851365
1967-02-28,-11.783333333333346,-7.6,-34.75754410878235,22.974210775449002
1967-03-31,-10.591666666666669,-6.5,-34.67872466905105,24.08705800238438
1967-04-30,-2.02500000000002,4.0,-34.59990522931976,32.57490522931974
1967-05-31,-1.9272727272727366,5.7,-34.52108578958847,32.59381306231573
1967-06-30,-4.418181818181793,1.9,-34.44226634985718,30.024084531675385
1967-07-31,-5.990909090909099,-0.9,-34.36344691012589,28.372537819216788
1967-08-31,-13.158333333333331,-8.3,-34.2846274703946,21.126294137061265
1967-09-30,-10.772727272727295,-6.2,-34.205808030663306,23.43308075793601
1967-10-31,-8.772727272727266,-4.6,-34.126988590932015,25.35426131820475
1967-11-30,-9.63636363636364,-5.3,-34.048169151200725,24.411805514837084
1967-12-31,-8.400000000000006,-4.2,-33.969349711469434,25.569349711469428
1968-01-31,-5.889999999999986,-1.2,-33.89053027173814,28.000530271738157
1968-02-29,-9.38333333333334,-5.2,-33.81171083200685,24.428377498673512
1968-03-31,-13.691666666666677,-9.6,-33.73289139227555,20.04122472560887
1968-04-30,-14.52500000000002,-8.5,-33.65407195254426,19.129071952544237
1968-05-31,-12.827272727272728,-5.2,-33.575252512812966,20.747979785540238
1968-06-30,-11.318181818181799,-5.0,-33.496433073081676,22.178251254899877
1968-07-31,-9.190909090909102,-4.1,-33.417613633350385,24.226704542441283
1968-08-31,-7.858333333333334,-3.0,-33.338794193619094,25.48046086028576
1968-09-30,-11.872727272727289,-7.3,-33.2599747538878,21.387247481160514
1968-10-31,-6.172727272727272,-2.0,-33.18115531415651,27.00842804142924
1968-11-30,-8.736363636363649,-4.4,-33.10233587442522,24.365972238061573
1968-12-31,-13.200000000000003,-9.0,-33.02351643469393,19.82351643469393
1969-01-31,-7.1899999999999835,-2.5,-32.94469699496264,25.754696994962657
1969-02-28,-7.283333333333346,-3.1,-32.86587755523135,25.582544221898004
1969-03-31,-6.591666666666669,-2.5,-32.78705811550006,26.19539144883339
1969-04-30,-10.825000000000017,-4.8,-32.70823867576877,21.88323867576875
1969-05-31,-15.227272727272734,-7.6,-32.62941923603748,17.402146508764744
1969-06-30,-15.418181818181793,-9.1,-32.55059979630619,17.132417978124394
1969-07-31,-16.690909090909102,-11.6,-32.4717803565749,15.780871265665795
1969-08-31,-14.658333333333331,-9.8,-32.39296091684359,17.73462758351026
1969-09-30,-13.372727272727289,-8.8,-32.3141414771123,18.941414204385012
1969-10-31,-12.772727272727266,-8.6,-32.23532203738101,19.462594764653744
1969-11-30,-16.63636363636364,-12.3,-32.15650259764972,15.52013896128608
1969-12-31,-17.700000000000003,-13.5,-32.07768315791843,14.377683157918426
1970-01-31,-14.789999999999992,-10.1,-31.99886371818714,17.208863718187146
1970-02-28,-10.683333333333337,-6.5,-31.920044278455848,21.23671094512251
1970-03-31,-15.691666666666677,-11.6,-31.841224838724557,16.14955817205788
1970-04-30,-13.425000000000026,-7.4,-31.762405398993266,18.33740539899324
1970-05-31,-8.727272727272734,-1.1,-31.683585959261976,22.956313231989242
1970-06-30,-6.318181818181799,0.0,-31.604766519530685,25.286584701348886
1970-07-31,-3.990909090909099,1.1,-31.525947079799394,27.535037988890295
1970-08-31,-7.558333333333337,-2.7,-31.447127640068103,23.888794306734766
1970-09-30,-15.972727272727298,-11.4,-31.368308200336813,15.395580927609515
1970-10-31,-15.87272727272726,-11.7,-31.289488760605522,15.416761487878262
1970-11-30,-15.236363636363649,-10.9,-31.21066932087423,15.974305684510583
1970-12-31,-6.200000000000003,-2.0,-31.131849881142927,24.931849881142924
1971-01-31,-0.8899999999999864,3.8,-31.053030441411636,30.16303044141165
1971-02-28,1.4166666666666572,5.6,-30.974211001680345,32.390877668347
1971-03-31,1.9083333333333314,6.0,-30.895391561949054,32.803724895282386
1971-04-30,3.5749999999999744,9.6,-30.816572122217764,34.39157212221774
1971-05-31,1.7727272727272805,9.4,-30.737752682486473,32.510479955213754
1971-06-30,-2.818181818181799,3.5,-30.658933242755182,27.840751424573384
1971-07-31,-3.7909090909091105,1.3,-30.58011380302389,26.78920471211478
1971-08-31,-9.058333333333337,-4.2,-30.5012943632926,21.442961029959264
1971-09-30,-8.972727272727298,-4.4,-30.42247492356131,21.449747650834013
1971-10-31,-7.172727272727272,-3.0,-30.34365548383002,23.170928211102748
1971-11-30,-8.936363636363652,-4.6,-30.26483604409873,21.328472407735077
1971-12-31,-12.900000000000006,-8.7,-30.18601660436744,17.286016604367433
1972-01-31,-7.989999999999995,-3.3,-30.107197164636148,22.117197164636153
1972-02-29,-10.88333333333334,-6.7,-30.028377724904857,19.145044391571517
1972-03-31,-7.991666666666674,-3.9,-29.949558285173566,21.957891618506892
1972-04-30,-7.725000000000023,-1.7,-29.870738845442276,22.145738845442253
1972-05-31,-10.927272727272737,-3.3,-29.79191940571097,18.864646678438234
1972-06-30,-11.418181818181793,-5.1,-29.71309996597968,18.294918147797887
1972-07-31,-9.690909090909102,-4.6,-29.63428052624839,19.943371435339287
1972-08-31,-9.558333333333337,-4.7,-29.5554610865171,19.99712775318376
1972-09-30,-11.472727272727298,-6.9,-29.476641646785808,18.00391437405851
1972-10-31,-9.87272727272726,-5.7,-29.397822207054517,19.525094934327257
1972-11-30,-13.036363636363646,-8.7,-29.319002767323227,16.28263913095958
1972-12-31,-8.5,-4.3,-29.240183327591936,20.740183327591936
1973-01-31,-9.08999999999999,-4.4,-29.161363887860645,20.071363887860656
1973-02-28,-13.483333333333334,-9.3,-29.082544448129354,15.59921111479602
1973-03-31,-13.991666666666674,-9.9,-29.003725008398064,15.01205834173139
1973-04-30,-14.225000000000023,-8.2,-28.924905568666773,14.69990556866675
1973-05-31,-20.02727272727273,-12.4,-28.846086128935482,8.818813401662752
1973-06-30,-18.218181818181804,-11.9,-28.76726668920419,10.549084871022387
1973-07-31,-17.590909090909108,-12.5,-28.6884472494729,11.097538158563793
1973-08-31,-17.858333333333334,-13.0,-28.60962780974161,10.751294476408276
1973-09-30,-12.872727272727289,-8.3,-28.530808370010305,15.658081097283016
1973-10-31,-16.772727272727266,-12.6,-28.451988930279015,11.679261657551748
1973-11-30,-18.13636363636364,-13.8,-28.373169490547724,10.236805854184084
1973-12-31,-8.100000000000009,-3.9,-28.294350050816433,20.194350050816425
1974-01-31,-5.589999999999989,-0.9,-28.215530611085143,22.625530611085154
1974-02-28,-6.983333333333334,-2.8,-28.136711171353852,21.153377838020518
1974-03-31,-7.691666666666677,-3.6,-28.05789173162256,20.366225064955884
1974-04-30,-0.825000000000017,5.2,-27.97907229189127,27.154072291891254
1974-05-31,-0.22727272727273373,7.4,-27.90025285215998,27.672980124887246
1974-06-30,-3.5181818181818016,2.8,-27.82143341242869,24.303251594246888
1974-07-31,-5.090909090909108,0.0,-27.7426139726974,22.65170488178829
1974-08-31,-2.6583333333333314,2.2,-27.663794532966108,25.005461199632776
1974-09-30,-5.072727272727292,-0.5,-27.584975093234817,22.512247820507525
1974-10-31,-11.172727272727272,-7.0,-27.506155653503527,16.333428380776255
1974-11-30,-2.9363636363636516,1.4,-27.427336213772236,24.490972577408584
1974-12-31,-4.0,0.2,-27.348516774040945,23.348516774040945
1975-01-31,-9.889999999999986,-5.2,-27.269697334309654,17.379697334309668
1975-02-28,-10.183333333333337,-6.0,-27.19087789457835,17.007544561245012
1975-03-31,-8.691666666666677,-4.6,-27.11205845484706,18.420391788180382
1975-04-30,-7.52500000000002,-1.5,-27.033239015115768,19.50823901511575
1975-05-31,-12.627272727272725,-5.0,-26.954419575384478,14.327146848111752
1975-06-30,-12.518181818181802,-6.2,-26.875600135653187,14.357418317471385
1975-07-31,-11.9909090909091,-6.9,-26.796780695921896,14.805871605012797
1975-08-31,-11.858333333333334,-7.0,-26.717961256190605,14.859627922857271
1975-09-30,-9.072727272727292,-4.5,-26.639141816459315,17.566414543732023
1975-10-31,,,-26.560322376728024,
1975-11-30,-4.036363636363646,0.3,-26.481502936996733,22.445139300633087
1975-12-31,-5.300000000000011,-1.1,-26.402683497265443,21.10268349726543
1976-01-31,-4.1899999999999835,0.5,-26.323864057534152,22.13386405753417
1976-02-29,-4.183333333333337,0.0,-26.24504461780286,22.061711284469524
1976-03-31,-3.4916666666666742,0.6,-26.16622517807157,22.674558511404896
1976-04-30,-4.625000000000014,1.4,-26.08740573834028,21.462405738340266
1976-05-31,-7.327272727272728,0.3,-26.00858629860899,18.68131357133626
1976-06-30,-8.518181818181802,-2.2,-25.929766858877684,17.411585040695883
1976-07-31,-5.090909090909108,0.0,-25.850947419146394,20.760038328237286
1976-08-31,-13.458333333333329,-8.6,-25.772127979415103,12.313794646081774
1976-09-30,-13.272727272727295,-8.7,-25.693308539683812,12.420581266956518
1976-10-31,-11.272727272727266,-7.1,-25.61448909995252,14.341761827225255
1976-11-30,-8.936363636363652,-4.6,-25.53566966022123,16.59930602385758
1976-12-31,-5.0,-0.8,-25.45685022048994,20.45685022048994
1977-01-31,-8.58999999999999,-3.9,-25.37803078075865,16.78803078075866
1977-02-28,-9.983333333333334,-5.8,-25.29921134102736,15.315878007694025
1977-03-31,-9.491666666666674,-5.4,-25.22039190129607,15.728725234629394
1977-04-30,-13.225000000000023,-7.2,-25.141572461564778,11.916572461564755
1977-05-31,-13.027272727272731,-5.4,-25.062753021833487,12.035480294560756
1977-06-30,-13.918181818181793,-7.6,-24.983933582102196,11.065751763920403
1977-07-31,-15.890909090909105,-10.8,-24.905114142370905,9.0142050514618
1977-08-31,-15.558333333333337,-10.7,-24.826294702639615,9.267961369306278
1977-09-30,-17.772727272727295,-13.2,-24.747475262908324,6.974747990181029
1977-10-31,-16.772727272727266,-12.6,-24.668655823177033,7.895928550449767
1977-11-30,-12.736363636363649,-8.4,-24.58983638344573,11.85347274708208
1977-12-31,-16.30000000000001,-12.1,-24.511016943714438,8.211016943714426
1978-01-31,-17.489999999999995,-12.8,-24.432197503983147,6.942197503983152
1978-02-28,-18.88333333333334,-14.7,-24.353378064251856,5.4700447309185165
1978-03-31,-19.79166666666667,-15.7,-24.274558624520566,4.482891957853894
1978-04-30,-24.225000000000023,-18.2,-24.195739184789275,-0.029260815210747637
1978-05-31,-28.52727272727273,-20.9,-24.116919745057984,-4.4103529822147465
1978-06-30,-26.918181818181793,-20.6,-24.038100305326694,-2.8800815128550994
1978-07-31,,,-23.959280865595403,
1978-08-31,-7.458333333333329,-2.6,-23.880461425864112,16.422128092530784
1978-09-30,-6.772727272727295,-2.2,-23.80164198613282,17.028914713405527
1978-10-31,-8.772727272727266,-4.6,-23.72282254640153,14.950095273674265
1978-11-30,-11.236363636363649,-6.9,-23.64400310667024,12.407639470306592
1978-12-31,-8.800000000000011,-4.6,-23.56518366693895,14.765183666938938
1979-01-31,-9.08999999999999,-4.4,-23.48636422720766,14.39636422720767
1979-02-28,-13.583333333333343,-9.4,-23.40754478747637,9.824211454143025
1979-03-31,-7.691666666666677,-3.6,-23.328725347745063,15.637058681078386
1979-04-30,-8.625000000000014,-2.6,-23.249905908013773,14.624905908013758
1979-05-31,-9.827272727272728,-2.2,-23.171086468282482,13.343813741009754
1979-06-30,-5.2181818181818045,1.1,-23.09226702855119,17.874085210369387
1979-07-31,-5.090909090909108,0.0,-23.0134475888199,17.922538497910793
1979-08-31,-4.75833333333334,0.1,-22.93462814908861,18.17629481575527
1979-09-30,-10.072727272727292,-5.5,-22.85580870935732,12.783081436630027
1979-10-31,-5.772727272727266,-1.6,-22.77698926962603,17.004261996898762
